SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/08,11105005,全數位網路電話交換機系統採購案,交通部觀光局大鵬灣國家風景區管理處,928屏東縣東港鎮大潭路169號,林育彥,(08)8338100分機111,公開取得報價單或企劃書,財物類,參考最有利標精神,920000,固而亮通訊有限公司,807高雄市三民區灣中街76號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/13,1201100034,111年業務單位電腦網路設備汰換計畫之採購案,台灣電力股份有限公司雲林區營業處,640雲林縣斗六市明德北路三段39號,採購/規範：楊子頤/王柏翔,(05)5323927分機545/304,公開取得報價單或企劃書,財物類,最低標,656250,鑫緣鑫科技有限公司,820高雄市岡山區中山北路122巷46弄10號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/07,AT-111037,生命科學系網路交換機設備更新(含5－7樓網路佈線),國立中興大學,402臺中市南區興大路145號,謝小姐,(04)22840677分機68,公開取得電子報價單,財物類,最低標,730000,英保電腦股份有限公司,114臺北市內湖區民權東路六段160號13樓之1,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/08,2022/09/12,HCB-11127,資訊機櫃網路交換器及單模光纖組汰換案,臺北榮民總醫院新竹分院,310新竹縣竹東鎮中豐路一段81號,吳惠敏,(03)5962134分機116,公開取得報價單或企劃書,財物類,最低標,628000,鑫誠科技有限公司,310新竹縣竹東鎮中興路四段278號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/08,2022/09/22,11114519640,「111年網路鑑識與網路安全監控系統擴充」採購案,法務部調查局,231新北市新店區中華路74號,黃先生,(02)29112241分機2965,限制性招標(未經公開評選或公開徵求),財物類,最低標,9300000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/13,2022/09/13,1110898,111年總圖書館局部區域網路佈建及網路設備採購案,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,王佩仙,(02)33662191分機221,公開取得報價單或企劃書,財物類,參考最有利標精神,950000,聖佳科技股份有限公司,106臺北市大安區和平東路2段118巷6弄19號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/13,2022/09/20,11108231200,骨幹核心網路交換器暨無線網路基地台汰換財物採購,國立國父紀念館,110臺北市信義區仁愛路4段505號,陳懷禮,(02)27588008分機576,公開取得報價單或企劃書,財物類,最低標,893571,殷諾科技股份有限公司,114臺北市內湖區洲子街81號3樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/26,111ERC34,網路偵蒐軟硬體採購案,內政部警政署刑事警察局,110臺北市信義區北市忠孝東路四段五五三巷五號,洪詩彥,(02)27650431分機,公開取得報價單或企劃書,財物類,最低標,944000,凱模科技有限公司,334桃園市八德區大忠里和平路13號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/15,1051100032,111年電腦網路設備,台灣電力股份有限公司台中區營業處,400臺中市中區自由路二段86號,採購：蔡秉宏/規範：許文豪,(04)22245131分機5264/5403,公開取得報價單或企劃書,財物類,最低標,509775,旭鴻資通股份有限公司,402臺中市南區和平里忠明南路760號38樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/14,COSC-111187,電子計算機中心主機房可網路連接使用多電腦切換器系統建置案,國立臺灣科技大學,106臺北市大安區臺北市基隆路4段43號國立臺灣科技大學總務處事務組,洪敏婷,(02)27333141分機1128,公開取得報價單或企劃書,財物類,參考最有利標精神,908880,寬普數位科技有限公司,106臺北市大安區仁愛路3段11號5樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/14,CT-111037,圖書館無線網路基地台擴充案一式,國立中興大學,402臺中市南區興大路145號,柯先生,(04)22840677分機66,公開取得電子報價單,財物類,最低標,400000,冠閎資訊股份有限公司,114臺北市內湖區港墘路127巷19號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/16,ee111037,網路分析儀,國立臺灣大學,106臺北市大安區羅斯福路4段1號,吳健年,(02)33663564分機,公開取得報價單或企劃書,財物類,最低標,197400,銳誠科技有限公司,235新北市中和區中山路2段332巷11號14樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/26,ssjh1110729000444610,111年班級教室暨電腦教室網路改善財物採購,臺中市立雙十國民中學,404臺中市北區力行路258號,沈智偉,(04)22334445分機731,公開取得報價單或企劃書,財物類,參考最有利標精神,444610,鉦霖資訊有限公司,412臺中市大里區永隆里永隆三街8號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/16,U8F11N049,IP Camera網路攝影機等一批(採購帶安裝)一批,台灣中油股份有限公司,811高雄市楠梓區左楠路2號,林妤真,(07)5824141分機2802,公開招標,財物類,最低標,13844000,領群科技有限公司,833高雄市鳥松區鳥松里忠孝路38號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/22,1110823,111年度基礎建設網路交換器採購案,經濟部工業局,106臺北市大安區信義路3段41之3號,陳明珠,(02)27541255分機3419,公開取得報價單或企劃書,財物類,參考最有利標精神,577300,博鉅資訊股份有限公司,221新北市汐止區新台五路1段97號23樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/23,DHPS11106,新竹市香山區大湖國民小學辦理新竹市教育網路中心111年度直播教學設備財物採購,新竹市香山區大湖國民小學,30002新竹市香山區五福路一段530號,張志善,(03)5374609分機11,公開取得報價單或企劃書,財物類,最低標,464800,魯迅科技有限公司,241新北市三重區光明路67之4號,黑膠兔商行
award_20220901.xml,2022/09/01,2022/09/15,2022/09/08,2022/09/08,C111047,111學年度國際學人宿舍網路委外服務案,臺北市立大學,100臺北市中正區愛國西路1號,高慧娟(撒韻．哈勇),(02)23113040分機1325(1234),公開取得報價單或企劃書,勞務類,最低標,246200,勞倫思科技有限公司,302新竹縣竹北市隘口里復興二路235號,台灣智慧光網股份有限公司
award_20220901.xml,2022/09/01,2022/09/15,2022/09/08,2022/09/13,1110500132,「111年度輔導在地農會創新發展農村經濟事業計畫-臺中市大安區農會飛天豬網路整合行銷計畫」採購案,臺中市大安區農會,439臺中市大安區中松路6號,謝思盈,(04)26712229分機18,公開取得報價單或企劃書,勞務類,參考最有利標精神,700000,華瑞資訊股份有限公司,407臺中市西屯區大鵬里文心路三段241號7樓之3,華越資通企管顧問有限公司
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/14,1110901,臺南市「111年度短期補習班網路直播公安研習」勞務採購案,臺南市六甲區林鳳國民小學,734臺南市六甲區中社里林鳳營240號,陳俊誠,(06)6983583分機103,公開取得報價單或企劃書,勞務類,參考最有利標精神,281800,心統科技有限公司,804高雄市鼓山區美術東六街143號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/14,2022/09/14,1110819,新北市議會111年議事實況網路直播管理系統功能增修委外服務,新北市議會,220新北市板橋區文化路二段一六六號,張玉蘭,(02)22521212分機621,公開取得報價單或企劃書,勞務類,參考最有利標精神,930000,啟迪國際資訊股份有限公司,114臺北市內湖區內湖路1段516號11樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/15,2022/09/16,1110830,國有公用財產管理系統網路版營運服務案,財政部國有財產署,106臺北市大安區光復南路116巷18號,蘇素青,(02)27718121分機2423,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,8200000,關貿網路股份有限公司,115臺北市南港區三重路19之13號6樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/16,2022/10/03,4901100070,有線暨無線全網段網路分析儀,台灣電力股份有限公司高屏供電區營運處,807高雄市三民區十全二路320號,林佳雯,(07)3214110分機245,公開取得報價單或企劃書,財物類,最低標,768600,禾儀企業有限公司,806高雄市前鎮區一心二路63號14樓之5,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/22,2022/09/22,PKSH-111B06,111年度Aruba無線網路控制器採購,國立北港高級中學,651雲林縣北港鎮成功路26號,吳美欣,(05)7821411分機405,公開取得報價單或企劃書,財物類,最低標,183000,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/22,2022/09/23,WJ1110922,111年『網路應用停看聽』資安素養網路有獎徵答活動獎品採購,臺中市烏日區烏日國民小學,414臺中市烏日區中山路二段196號,王偉仰,(04)23381242分機730,公開取得報價單或企劃書,財物類,參考最有利標精神,629000,台灣精品開發有限公司,510彰化縣員林市萬年里員集路二段386巷292號,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/22,2022/11/01,1110915,111年度高級中等學校智慧網路環境暨學術網提升計畫設備採購,國立暨南國際大學附屬高級中學,545南投縣埔里鎮鐵山路1-6號,邱志慧,(049)2913483分機501,公開取得報價單或企劃書,財物類,最低標,670000,長宏資訊顧問股份有限公司,545南投縣埔里鎮西康路168號1樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/26,2022/10/12,NPM111037,租用「整合網路通訊行動辦公室電話系統」,國立故宮博物院,111臺北市士林區力行街11號,秘書室楊先生/連小姐,(02)28812021分機2577/2714,公開招標,財物類,最低標,21976596,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,台灣固網股份有限公司
award_20220902.xml,2022/09/16,2022/09/30,2022/09/27,2022/09/29,MYG111016,視訊醫療系統及校園網路更換建置採購案,明陽中學,824高雄市燕巢區橫山里正德新村6號,呂政峯,(07)6152115分機602,公開取得報價單或企劃書,財物類,最低標,715900,三菱電子企業有限公司,807高雄市三民區港新里錦田路160號,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/27,2022/09/29,MLH11108116,MLH11108116 網路防火牆更新,衛生福利部苗栗醫院,360苗栗縣苗栗市為公路747號,鍾采芙,(037)261920分機6263,公開取得報價單或企劃書,財物類,最低標,488000,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/26,2022/10/12,GA111K070212,2022年版E-ICP東方消費者行銷學術版資料庫（網路版）,國立政治大學,116臺北市文山區指南路二段六十四號,林淑君,(02)29393091分機62615,公開取得報價單或企劃書,財物類,最低標,340000,東方線上股份有限公司,106臺北市大安區信義路4段306號7樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/27,2022/10/03,TPD1110712,111年度光纖網路優化設備採購(含安裝),法務部矯正署臺北看守所,236新北市土城區立德路二號,王嘉福,(02)22611711分機303,公開取得報價單或企劃書,財物類,最低標,398370,華電聯網股份有限公司,221新北市汐止區新台五路1段108號11樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/28,2022/10/03,1110026415,111年度嘉義縣充實社區心理衛生中心辦公室及公共空間傳真、網路及電話機線路設備,嘉義縣衛生局,612嘉義縣太保市祥和二路東段三號,謝姍珊、林惠玲,(05)3620600分機102,公開取得報價單或企劃書,財物類,最低標,290000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/29,2022/10/03,11145,網路及資訊周邊設備,高雄市立新莊高級中學,813高雄市左營區文慈路99號,顏志豪,(07)3420103分機832,公開取得報價單或企劃書,財物類,最低標,450000,頂揚科技股份有限公司,826高雄市梓官區中正五街42號1樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/29,2022/10/05,TVG111P-22,整合型虛擬專用網路閘道器(一臺)採購案,臺中榮民總醫院,407臺中市西屯區臺灣大道四段1650號,項玫茹,(04)23592525分機2815,公開取得報價單或企劃書,財物類,最低標,947000,泰鋒電腦股份有限公司,114臺北市內湖區瑞光路318號8樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/30,2022/10/04,1110606P0044,臺北市教育網路中心暨親師生平臺資訊設備採購案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,楊立群,(02)27208889分機1144,公開招標,財物類,最有利標,26900160,力麗科技股份有限公司,104臺北市中山區松江路162號11樓,藍新資訊股份有限公司
award_20220902.xml,2022/09/16,2022/09/30,2022/09/16,2022/09/26,SK1110001562,111年縣政網路暨社群宣傳服務案,花蓮縣政府,970花蓮縣花蓮市府前路17號,練育丞,(03)8225700分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,975000,柴米視覺計畫有限公司,970花蓮縣花蓮市國魂里建國路276巷9號1樓,
award_20220902.xml,2022/09/16,2022/09/30,2022/09/21,2022/09/23,0061100007,EMS電腦硬體及網路等相關設備維護服務,台灣電力股份有限公司,100臺北市中正區羅斯福路三段242號25F,許時瑞,(02)23665880分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,37129175,北祥科技服務股份有限公司,114臺北市內湖區文湖街18號2樓,藍新資訊股份有限公司
award_20220902.xml,2022/09/16,2022/09/30,2022/09/22,2022/09/27,Y11167,行動應用APP資安檢測服務,國立成功大學醫學院附設醫院,704臺南市北區勝利路138號 資材室 採購組,林育丞,(06)2353535分機2807,公開取得報價單或企劃書,勞務類,最低標,128000,行動檢測服務股份有限公司,235新北市中和區中正路716號13樓,安華聯網科技股份有限公司
award_20220902.xml,2022/09/16,2022/09/30,2022/09/23,2022/09/28,A1110923-1,111年度資安管理制度ISMS及個資保護管理PIMS顧問輔導複評驗證案,國立中正大學,621嘉義縣民雄鄉大學路一段168號,林香吟,(05)2720411分機13202,公開取得報價單或企劃書,勞務類,最低標,220000,美思科法顧問股份有限公司,220新北市板橋區文化路1段100號4樓,
